0.326	0.947485	-0.320308
0.327	0.947165	-0.321256
0.328	0.946844	-0.322203
0.329	0.946522	-0.32315
0.33	0.946198	-0.324096
0.331	0.945874	-0.325043
0.332	0.945549	-0.325988
0.333	0.945223	-0.326934
0.334	0.944896	-0.327879
0.335	0.944569	-0.328824
0.336	0.94424	-0.329769
0.337	0.94391	-0.330713
0.338	0.943579	-0.331657
0.339	0.943248	-0.3326
0.34	0.942915	-0.333544
0.341	0.942581	-0.334487
0.342	0.942247	-0.335429
0.343	0.941912	-0.336371
0.344	0.941575	-0.337313
0.345	0.941238	-0.338255
0.346	0.9409	-0.339196
0.347	0.94056	-0.340137
0.348	0.94022	-0.341078
0.349	0.939879	-0.342018
0.35	0.939537	-0.342958
0.351	0.939194	-0.343897
0.352	0.93885	-0.344836
0.353	0.938505	-0.345775
0.354	0.93816	-0.346714
0.355	0.937813	-0.347652
0.356	0.937465	-0.34859
0.357	0.937117	-0.349527
0.358	0.936767	-0.350464
0.359	0.936417	-0.351401
0.36	0.936065	-0.352338
0.361	0.935713	-0.353274
0.362	0.93536	-0.354209
0.363	0.935006	-0.355145
0.364	0.93465	-0.35608
0.365	0.934294	-0.357014
0.366	0.933937	-0.357949
0.367	0.933579	-0.358883
0.368	0.93322	-0.359816
0.369	0.932861	-0.360749
0.37	0.9325	-0.361682
0.371	0.932138	-0.362615
0.372	0.931776	-0.363547
0.373	0.931412	-0.364479
0.374	0.931048	-0.36541
0.375	0.930682	-0.366341
0.376	0.930316	-0.367272
0.377	0.929949	-0.368202
0.378	0.92958	-0.369132
0.379	0.929211	-0.370062
0.38	0.928841	-0.370991
0.381	0.92847	-0.37192
0.382	0.928098	-0.372848
0.383	0.927725	-0.373776
0.384	0.927352	-0.374704
0.385	0.926977	-0.375631
0.386	0.926601	-0.376558
0.387	0.926225	-0.377485
0.388	0.925847	-0.378411
0.389	0.925469	-0.379337
0.39	0.925089	-0.380262
0.391	0.924709	-0.381188
0.392	0.924328	-0.382112
0.393	0.923946	-0.383037
0.394	0.923563	-0.383961
0.395	0.923179	-0.384884
0.396	0.922794	-0.385807
0.397	0.922408	-0.38673
0.398	0.922022	-0.387652
0.399	0.921634	-0.388574
0.4	0.921245	-0.389496
0.401	0.920856	-0.390417
0.402	0.920465	-0.391338
0.403	0.920074	-0.392259
0.404	0.919682	-0.393179
0.405	0.919289	-0.394098
0.406	0.918894	-0.395018
0.407	0.918499	-0.395937
0.408	0.918104	-0.396855
0.409	0.917707	-0.397773
0.41	0.917309	-0.398691
0.411	0.91691	-0.399608
0.412	0.916511	-0.400525
0.413	0.91611	-0.401442
0.414	0.915709	-0.402358
0.415	0.915306	-0.403273
0.416	0.914903	-0.404189
0.417	0.914499	-0.405104
0.418	0.914094	-0.406018
0.419	0.913688	-0.406932
0.42	0.913281	-0.407846
0.421	0.912873	-0.408759
0.422	0.912464	-0.409672
0.423	0.912054	-0.410585
0.424	0.911644	-0.411497
0.425	0.911232	-0.412408
0.426	0.91082	-0.41332
0.427	0.910407	-0.41423
0.428	0.909992	-0.415141
0.429	0.909577	-0.416051
0.43	0.909161	-0.41696
0.431	0.908744	-0.417869
0.432	0.908326	-0.418778
0.433	0.907908	-0.419687
0.434	0.907488	-0.420594
0.435	0.907067	-0.421502
0.436	0.906646	-0.422409
0.437	0.906223	-0.423316
0.438	0.9058	-0.424222
0.439	0.905376	-0.425128
0.44	0.904951	-0.426033
0.441	0.904525	-0.426938
0.442	0.904098	-0.427843
0.443	0.90367	-0.428747
0.444	0.903241	-0.42965
0.445	0.902812	-0.430554
0.446	0.902381	-0.431456
0.447	0.90195	-0.432359
0.448	0.901517	-0.433261
0.449	0.901084	-0.434162
0.45	0.90065	-0.435063
0.451	0.900215	-0.435964
0.452	0.899779	-0.436864
0.453	0.899342	-0.437764
0.454	0.898904	-0.438663
0.455	0.898465	-0.439562
0.456	0.898026	-0.440461
0.457	0.897585	-0.441359
0.458	0.897144	-0.442256
0.459	0.896702	-0.443153
0.46	0.896259	-0.44405
0.461	0.895815	-0.444946
0.462	0.89537	-0.445842
0.463	0.894924	-0.446738
0.464	0.894477	-0.447632
0.465	0.894029	-0.448527
0.466	0.893581	-0.449421
0.467	0.893132	-0.450315
0.468	0.892681	-0.451208
0.469	0.89223	-0.4521
0.47	0.891778	-0.452993
0.471	0.891325	-0.453884
0.472	0.890871	-0.454776
0.473	0.890416	-0.455667
0.474	0.889961	-0.456557
0.475	0.889504	-0.457447
0.476	0.889047	-0.458336
0.477	0.888588	-0.459225
0.478	0.888129	-0.460114
0.479	0.887669	-0.461002
0.48	0.887208	-0.46189
0.481	0.886746	-0.462777
0.482	0.886283	-0.463664
0.483	0.88582	-0.46455
0.484	0.885355	-0.465436
0.485	0.88489	-0.466321
0.486	0.884423	-0.467206
0.487	0.883956	-0.468091
0.488	0.883488	-0.468975
0.489	0.883019	-0.469858
0.49	0.882549	-0.470741
0.491	0.882078	-0.471624
0.492	0.881607	-0.472506
0.493	0.881134	-0.473387
0.494	0.880661	-0.474268
0.495	0.880187	-0.475149
0.496	0.879711	-0.476029
0.497	0.879235	-0.476909
0.498	0.878759	-0.477788
0.499	0.878281	-0.478667
0.5	0.877802	-0.479545
0.501	0.877323	-0.480423
0.502	0.876842	-0.4813
0.503	0.876361	-0.482177
0.504	0.875879	-0.483054
0.505	0.875396	-0.483929
0.506	0.874912	-0.484805
0.507	0.874427	-0.48568
0.508	0.873941	-0.486554
0.509	0.873455	-0.487428
0.51	0.872967	-0.488302
0.511	0.872479	-0.489175
0.512	0.87199	-0.490047
0.513	0.8715	-0.490919
0.514	0.871009	-0.491791
0.515	0.870517	-0.492662
0.516	0.870024	-0.493532
0.517	0.869531	-0.494402
0.518	0.869036	-0.495272
0.519	0.868541	-0.496141
0.52	0.868045	-0.497009
0.521	0.867548	-0.497877
0.522	0.86705	-0.498745
0.523	0.866551	-0.499612
0.524	0.866052	-0.500478
0.525	0.865551	-0.501344
0.526	0.86505	-0.50221
0.527	0.864548	-0.503075
0.528	0.864045	-0.50394
0.529	0.863541	-0.504804
